PlayerName,Org,Level,Age,xFIP,K%,BB%,IP,GB%,ERA,K-BB%,playerId,fg_pos,fg_top_100,fg_org_rk,fg_fb,fg_sl,fg_cb,fg_ch,fg_cmd,fg_fv,FA/Team,mlb_top30,mlb_top30_rank,mlb_top30_scraped_date,mlb_top30_match_method,mlb_top30_match_score,mlb_player_url,mlb_top30_source_url,mlb_top30_org_slug,mlb_year,mlb_grades_json,mlb_blurb,pitcherlist_in_list,pitcherlist_org_rank,pitcherlist_match_method,pitcherlist_match_score,pitcherlist_blurb,pitcherlist_has_blurb,pitcherlist_blurb_article_date,pitcherlist_blurb_article_url,pitcherlist_blurb_scraped_date,pitcherlist_org_rank_pl,pitcherlist_blurb_pl,pitcherlist_has_blurb_pl,pitcherlist_blurb_article_date_pl,pitcherlist_blurb_article_url_pl,pitcherlist_blurb_scraped_date_pl,p1500_in_list,p1500_org_rank,p1500_scraped_date,p1500_match_method,p1500_match_score,p1500_source_url,p1500_org_slug,p1500_org_rank_p1500,p1500_scraped_date_p1500,p1500_source_url_p1500,p1500_org_slug_p1500,ps_AAA_Name,ps_AAA_Org,ps_AAA_Pos,ps_AAA_Age,ps_AAA_PA,ps_AAA_AB,ps_AAA_Pitches,ps_AAA_Tracked%,ps_AAA_wOBA,ps_AAA_Bat Speed,ps_AAA_Barrel %,ps_AAA_BB%,ps_AAA_Chase%,ps_AAA_EV,ps_AAA_Max EV,ps_AAA_50th% EV,ps_AAA_90th% EV,ps_AAA_Hard Hit%,ps_AAA_K%,ps_AAA_L°,ps_AAA_Whiff%,ps_AAA_Swing%,ps_AAA_Z-Swing%,ps_AAA_Z-Contact%,ps_AAA_SwStr%,ps_AAA_Pull Air%,ps_AAA_BA,ps_AAA_OBP,ps_AAA_SLG,ps_AAA_BABIP,ps_AAA_BB,ps_AAA_2B,ps_AAA_3B,ps_AAA_Hits,ps_AAA_HR,ps_AAA_K,ps_AAA_Swings,ps_AAA_Whiffs,ps_AAA_psStuff+,ps_AAA_Max Velo,ps_AAA_Barrel%,ibw_year,ibw_rank,ibw_blurb,ibw_url,ibw_match_method,ibw_match_score,xFIP_pct,K%_pct,BB%_pct,K-BB%_pct,SkillScore,_mlb_top30_rank_pct_rankscore,_pitcherlist_org_rank_pct_rankscore,_p1500_org_rank_pct_rankscore,_ibw_rank_pct_rankscore,RankSources,RankCoverage,RankScore,DynastyScore_65_35,SampleReliability,Proj_ETA_Bucket,AgeForLevel_Delta,AgeForLevel_Score,Proj_Confidence,Proj_Impact,Proj_Risk,Proj_SP_Prob,Proj_Role,Proj_DynastyUtility,_trend_key,trend_key_method
Michael Morales,SEA,AA,21.9472222,4.687315670935965,0.16091954,0.08505747,101.2,0.43260188,4.603279149117807,0.07586207,sa3017783,SP,,16,30 / 30,,55 / 60,45 / 50,35 / 60,40,Stro,True,17.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/mariners/michael-morales-691786,https://www.mlb.com/milb/prospects/2025/mariners/,mariners,2025.0,"{""Fastball"": 50, ""Curveball"": 50, ""Slider"": 45, ""Changeup"": 55, ""Cutter"": 40, ""Control"": 50, ""Overall"": 45}","When the Mariners took Morales to kick off their Day 2 of the 2021 Draft in the third round and gave the Pennsylvania prep right-hander an over-slot bonus of $1.5 million to sign, he entered pro ball as a strong and athletic pitcher with a feel for pitching that belied his years, and perhaps the hope that there would be more electric stuff to come as he advanced. That hasn't really materialized, but he's learned how to use what he has to find success, and after spending two seasons with Single-A Modesto, he pitched his way from High-A to Double-A in 2024. Morales can bring as many as five pitches to the table, all coming from a simple and repeatable delivery that points to a future as an innings-eating starter; his 149 innings in 2024 landed him in the top 10 among all Minor League pitchers. It's not loud stuff, with a fastball that sat 92 mph, but he does command it well. His changeup might be the one pitch that has a chance to be an out pitch, thrown in the low 80s and missing bats at a 41 percent clip last year, according to Synergy. He has a whole array of breaking stuff, from a slower curve to a sweeper that can be effective, and he also has a cutter-like pitch that can have some gyro-like slider tendencies to it. Not only did Morales lower his walk rate considerably in 2024, his overall command within the zone improved as well, showing the ability to use the outer edges of the plate more effectively. His ceiling might be that of a durable workhorse in the back part of a rotation, but he will still be only 22 for most of the 2025 season. Last Prospect 16 Korbyn Dickerson Next Prospect 18 Marcelo Perez Mariners Prospect Headlines Emerson tops Majors-high 7 Mariners in Pipeline's Top 100 Prospects January 23, 2026 Mariners sign 3 of MLB Pipeline's Top 50 int'l prospects, led by OF Rijo January 15, 2026 Out-hype Julio? Few in club history have January 14, 2026 8 prospect predictions for 2026 January 6, 2026 Mariners expecting quick impact from top prospect Emerson December 22, 2025 Breaking down Mariners-Nats deal from all angles December 6, 2025 Mariners trade top catching prospect Ford to Nats for reliever Ferrer December 6, 2025 These 10 teams have the prospects to swing a big trade at the Winter Meetings December 2, 2025 More Prospects News Mariners Prospect Highlights 00:44 Breaking down #9 prospect Colt Emerson January 23, 2026 00:50 Top Prospects: Jurrangelo Cijntje, SWP, Mariners January 20, 2026 01:02 Top Prospects: Jonny Farmelo, OF, Mariners J",True,13,fuzzy,100.0,,False,1/26/2026,https://pitcherlist.com/2026-seattle-mariners-top-fantasy-baseball-prospects/,2026-01-30,13.0,,False,1/26/2026,https://pitcherlist.com/2026-seattle-mariners-top-fantasy-baseball-prospects/,2026-01-30,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.18333333333333335,0.016666666666666666,0.8166666666666667,0.15,27.22,33.333333333333336,0.0,,,2,0.5,14.166666666666668,22.651333333333334,1.0,1–2 yr,-1.0527778000000012,62.633333600000014,55.0,31.161400040000004,25.0,0.5199999999999998,Mixed,33.799296738,sa3017783,playerId
Mason Albright,COL,AAA,21.6611111,5.693796940802608,0.15828678,0.08379888,118.2,0.393939393,6.294944359849596,0.07448789999999998,sa3017847,SP,,26,40 / 45,,55 / 60,30 / 45,40 / 55,40,FA,False,,,none,50.0,,,,,,,False,,none,48.0,,False,,,,,,,,,,False,,,none,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.12605042016806722,0.04201680672268908,0.8319327731092436,0.15126050420168066,26.38,,,,,0,0.0,,26.38,1.0,0–1 yr,-3.3388889000000006,90.06666680000001,25.0,35.93300002,35.0,0.5599999999999998,Mixed,33.933183369000005,sa3017847,playerId
RJ Petit,DET,AAA,24.8361111,3.48711182470044,0.28985507,0.08695652,67.2,0.429447852,2.394088966595582,0.20289855,sa3017848,SIRP,,28,50 / 50,55 / 55,,45 / 50,40 / 40,35+,FA,True,26,2026-01-30,global_fuzzy,100.0,https://www.mlb.com/milb/prospects/2025/rockies/rj-petit-696275,https://www.mlb.com/milb/prospects/2025/rockies/,rockies,2025,"{""Fastball"": 50, ""Slider"": 60, ""Changeup"": 50, ""Control"": 45, ""Overall"": 40}","Petit was a two-time All-Big South First Team selection at Charleston Southern, including as a junior starter in 2021 when he posted a 2.79 ERA in 84 frames. The Tigers selected him in the 14th round that summer and signed him for $125,000, making him the first Charleston Southern player drafted in three years. Petit immediately moved into a relief role in the pros and has remained there since. He pitched well in Double-A in 2024 but was left unprotected and unpicked in that December's Rule 5 Draft. After a strong 2025 campaign that saw him reach Triple-A, Petit was once again left unprotected, but this time the Rockies made him the top pick of the Rule 5. Standing at 6-foot-8, Petit is a tremendous presence on the mound. He doesn’t get big extension out of that frame, instead using his height to create a steep downward plane leading to solid groundball rates. There is some velocity here, touching 98 mph while sitting 94-96, and he's worked to generate a bit more heat. Petit’s 83-85 mph gyro slider is much better at generating swing-and-miss and chase low in the zone with strong depth, and the Rockies think it's the kind of breaking ball that should play in Coors Field. He can tunnel his 86-89 mph changeup well enough off the fastball with just enough velocity separation for it to be effective. Petit has shown the ability to get righties and lefties out at the upper levels, and he was able to get his walk rate back down in 2025 to 3.0 per nine after seeing it creep up in 2024 (4.1 BB/9). He'll get his chance to stick with the Rockies, who see him as a potential bulk reliever. Last Prospect 25 Cole Messina Next Prospect 27 Tanner Thach Rockies Prospect Headlines Yankees acquire righty Chivilli from Rockies for first-base prospect Rumfield January 28, 2026 Rox ink exciting young SS De Los Santos as int'l signing period opens January 15, 2026 How quickly can No. 2 prospect Condon help out Rockies? December 22, 2025 After Rockies' vote of confidence, Hughes has big opportunity November 21, 2025 Fast-rising Rox prospect sharpens slider in Fall League November 14, 2025 New baseball ops boss DePodesta shares his vision for Rockies in 2026 November 11, 2025 Prospect Vargas turning a corner after Tommy John surgery November 4, 2025 Rockies prospect Denton making most of AFL opportunity October 31, 2025 More Prospects News Rockies Prospect Highlights 00:53 Breaking down #24 prospect Ethan Holliday January 23, 2026 00:54 Top Prospects: Ethan Holliday, SS, COL January",False,,none,31.578947368421055,,False,,,,,,,,,,True,28,2026-01-25,global_fuzzy,100.0,https://www.prospects1500.com/top-50-lists/colorado-rockies-top-50-prospects-2026/,,,,,,RJ Petit,COL,P,26.0,8.0,5.0,23.0,100.0,0.373,,,25.0,11.1,0.0,,,,0.0,12.5,0.0,12.5,34.783,50.0,85.7,4.3,,0.2,0.5,0.2,0.25,2.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,93.2,96.5,0.0,,,,,none,0,0.8739495798319328,0.7899159663865546,0.7899159663865546,0.9159663865546218,83.89,0.0,,0.0,,2,0.5,0.0,54.5285,1.0,0–1 yr,-0.1638888999999999,51.9666668,55.0,70.29305002000001,25.0,0.6799999999999999,SP,49.275205869000004,sa3017848,playerId
Will Dion,CLE,AAA,24.2694444,4.141988054911296,0.23311547,0.08061002,105.0,0.396721311,4.114285714285714,0.15250545,sa3017850,SP,,21,35 / 45,45 / 50,50 / 55,45 / 50,30 / 50,40,FA,False,,,none,63.1578947368421,,,,,,,False,,none,38.095238095238095,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Will Dion,CLE,P,25.0,25.0,25.0,89.0,100.0,0.312,,,0.0,34.0,87.6,,,,42.9,44.0,10.9,29.8,52.809,73.8,87.1,15.7,,0.32,0.32,0.4,0.571,0.0,2.0,0.0,8.0,0.0,11.0,47.0,14.0,87.1,93.0,0.0,,,,,none,0,0.6134453781512605,0.4117647058823529,0.8739495798319328,0.6302521008403361,61.81,,,,,0,0.0,,61.81,1.0,0–1 yr,-0.7305555999999989,58.766667199999986,25.0,61.35350008,35.0,0.6199999999999999,Mixed,39.112408476000006,sa3017850,playerId
Zac Leigh,CHC,AA,26.6944444,5.129380688538098,0.21212121,0.17748918,53.0,0.378787878,3.905660500344796,0.03463203000000001,sa3017873,SIRP,,28,55 / 55,55 / 55,,50 / 55,30 / 40,40,FA,False,,,none,42.10526315789473,,,,,,,False,,none,40.0,,False,,,,,,,,,,False,,,none,42.10526315789473,,,,,,,Zac Leigh,CHC,P,28.0,9.0,7.0,33.0,100.0,0.154,,,22.2,33.3,86.6,,,,50.0,22.2,'-3.0,30.0,30.303,30.0,66.7,9.1,,0.0,0.222,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0,90.9,93.7,0.0,,,,,none,0,0.08333333333333337,0.20833333333333334,0.09999999999999998,0.058333333333333334,11.76,,,,,0,0.0,,11.76,1.0,1–2 yr,3.6944443999999983,5.66666720000002,25.0,10.846000080000003,60.0,0.5199999999999998,Mixed,2.014033476000005,sa3017873,playerId
Andrew Painter,PHI,AAA,21.2888888,4.204185126174187,0.23653846,0.09038462,118.0,0.411594202,5.262712459871118,0.14615384,sa3017880,SP,12.0,1,60 / 70,55 / 60,55 / 60,40 / 50,50 / 60,60,EAD,True,1.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/phillies/andrew-painter-691725,https://www.mlb.com/milb/prospects/2025/phillies/,phillies,2025.0,"{""Fastball"": 70, ""Curveball"": 50, ""Slider"": 60, ""Changeup"": 55, ""Control"": 65, ""Overall"": 60}","One of the best high school arms in the 2021 Draft class, Painter looked like perhaps the best pitching prospect in the game during his first full season, reaching Double-A in 2022 and earning MLB Pipeline Pitching Prospect of the Year honors. His express train to the big leagues was derailed by an elbow injury and subsequent Tommy John surgery that kept him off a competitive mound for all of 2023 and 2024. His highly anticipated return to action in the Arizona Fall League last year did not disappoint, and there was little rust as the right-hander displayed his elite-level stuff over the course of six outings. During his time in the Fall League, Painter showed that in many ways he was the same premium prospect with a legitimate four-pitch mix, albeit with a little twist. His plus heater was touching 100 mph again and averaged 97 in the fall with plenty of ride up in the zone, he dropped in his low-80s curve for strikes and his above-average changeup got better as the fall season wore on. The new wrinkle for the 6-foot-7 right-hander was a harder slider with cutter-like action thrown in the upper 80s, replacing what had been more of a sweeper. Painter misses bats with all four offerings, and while his fastball command was understandably a bit scattered at times given his long layoff, he continued to astound with his ability to pound the strike zone thanks to a simple and repeatable delivery. Even with all the time away, Painter will be just 22 years old for the 2025 season and ready to pick up where he left off before the injury. Next Prospect 2 Aidan Miller Phillies Prospect Headlines 1 Statcast fun fact for Phils' 3 Top 100 prospects January 28, 2026 These Phillies prospects could crack the Top 100 soon January 26, 2026 Crawford among 3 Phils prospects to crack Top 100 list January 23, 2026 Phillies invite top prospects Crawford, Miller, Escobar to Major League camp January 23, 2026 Phils land No. 3 international prospect, who draws comps to a franchise great January 15, 2026 These prospects have the best tools in the Phillies' farm system January 7, 2026 Phillies counting on youngster Crawford for '26 outfield role December 22, 2025 Will No. 2 prospect Aidan Miller stick at shortstop? December 18, 2025 More Prospects News Phillies Prospect Highlights 01:00 Breaking down #23 prospect Aidan Miller January 23, 2026 00:38 Breaking down #28 prospect Andrew Painter January 23, 2026 01:09 Top Prospect: Justin Crawford, OF, Phillies January 19, 2026 01:02 Top Pr",True,1,fuzzy,100.0,,False,1/1/2026,https://pitcherlist.com/2026-philadelphia-phillies-top-fantasy-baseball-prospects/,2026-01-30,1.0,,False,1/1/2026,https://pitcherlist.com/2026-philadelphia-phillies-top-fantasy-baseball-prospects/,2026-01-30,True,2,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/philadelphia-phillies-top-50-prospects-2026/,,2.0,2026-01-25,https://www.prospects1500.com/top-50-lists/philadelphia-phillies-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,10,"PHI, RHP, 22.0 – Painter underwent Tommy John surgery in late July 2023 and missed the entire 2024 regular season, but he got healthy in time for the AFL, and he’s gone right back to dominating with a 2.30 ERA, 0.89 WHIP, and 18/4 K/BB in 15.2 IP over 6 outings. Just seeing that he was able to ramp up and start pitching in games without getting re-injured is a big first step that we can cross off our worry list this off-season. But he’s also proving he is nearly 100% healthy with the plus to double plus fastball sitting mid to upper 90’s. Like we saw with Shane Baz, it seems that breaking ball crispness and consistency can be something that lags behind after Tommy John, but long term the slider projects as plus and he also throws a lesser used curve and change that could end up plus pitches in their own right. If you ignore the injury, he’s basically a perfect pitching prospect with size, athleticism, velocity, double plus fastball, plus secondary, diverse pitch mix, and plus control. And now that we’ve seen him back on the mound and thriving, the injury risk is a bit lessened. He moves back into my top spot among pitching prospects after his AFL performance, but it’s still a tight race with Noah Schultz, who I absolutely love. It was announced the Phillies plan to slow play him in 2025, which his ETA in the majors around July, and if that helps keep him healthy, avoiding the end of season dilemma for a contending team where he’s at his innings limit, I’m all for it. – 2025 Projection: 6/3.68/1.20/86 in 80 IP Prime Projection: 15/2.95/0.91/225 in 180 IP",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.5714285714285714,0.4789915966386555,0.7394957983193278,0.5714285714285714,58.31,100.0,100.0,96.875,98.22485207100591,4,1.0,98.90994822485206,72.51998187869822,1.0,0–1 yr,-3.7111112000000013,94.53333440000002,85.0,68.00649472360948,15.0,0.6199999999999999,Mixed,64.25958950562426,sa3017880,playerId
Keshawn Askew,TBR,AA,24.5527777,6.393883426050126,0.16315789,0.21578947,38.0,0.548076923,6.631579238622155,-0.05263158000000001,sa3017916,SIRP,,39,50 / 50,45 / 50,,45 / 50,30 / 35,35+,FA,False,,,none,50.0,,,,,,,False,,none,50.0,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.008333333333333304,0.025,0.01666666666666672,0.008333333333333333,1.48,,,,,0,0.0,,1.48,0.95,1–2 yr,1.5527777,31.3666676,23.75,5.96300014,51.777777,0.5194999999999999,Mixed,5.940017033,sa3017916,playerId
Peter Heubeck,LAD,AA,22.0055555,4.026877074423763,0.27697842,0.12230216,66.1,0.4,4.341708875624221,0.15467626,sa3017936,SP,,15,40 / 50,30 / 50,45 / 55,30 / 40,30 / 40,40+,Shooters,True,23.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/dodgers/peter-heubeck-695646,https://www.mlb.com/milb/prospects/2025/dodgers/,dodgers,2025.0,"{""Fastball"": 60, ""Curveball"": 55, ""Slider"": 55, ""Changeup"": 45, ""Control"": 40, ""Overall"": 40}","Gatorade's Maryland high school player of the year in 2021, Heubeck stood out with one of the best curveballs and some of the best polish in that year's prep class. Since signing for an over-slot $1,269,500 as a third-rounder, he has retained his feel for spin while adding velocity and losing control. He posted a 3.05 ERA at High-A last year with the best average-against (.181) and second-highest strikeout percentage (30 percent) among Midwest League pitchers with at least 90 innings, but he also had the worst walk percentage (17 percent). Heubeck now operates with a 92-95 mph fastball that reaches 97 with huge induced vertical break that creates significant carry. Both his upper-70s downer curveball and his tighter mid-80s slider can be plus pitches that work against both lefties and righties when he lands them for strikes, which he hasn't done consistently in pro ball. He also has a mid-80s changeup with fade and sink that could be an average pitch if he learns to harness it. Heubeck has a clean arm action and an athletic delivery that should be conducive to at least average control. He sometimes overspins his breaking balls and needs to find a better balance between trying to create nasty stuff and throwing strikes. The Dodgers still think he could develop into a No. 3 or 4 starter, even if takes longer than they expected. Last Prospect 22 Cam Leiter Next Prospect 24 Kendall George Dodgers Prospect Headlines These Dodgers pitching prospects could crack the Top 100 soon January 28, 2026 Future looks bright for Dodgers, who land 5 prospects on Top 100 list January 23, 2026 After landing Roki last year, Dodgers make another splash on int'l market January 15, 2026 Here are 7 Dodgers prospects who could reach the bigs in '26 January 10, 2026 Ryan looks to make impact in return from Tommy John surgery December 22, 2025 These prospects have the best tools in the Dodgers' farm system December 20, 2025 Who will the Dodgers take with their first pick in the '26 Draft? December 13, 2025 Which Dodgers prospect could be the next to join the Top 100? December 6, 2025 More Prospects News Dodgers Prospect Highlights 01:00 Breaking down #30 prospect Eduardo Quintero January 23, 2026 00:52 Top Prospects: Emil Morales, SS, Dodgers January 21, 2026 00:55 Top Prospects: Mike Sirota, OF, Dodgers January 21, 2026 00:50 Top Prospects: Zyhir Hope, OF, Dodgers January 19, 2026 00:56 Top Prospects: Josue De Paula, OF, Dodgers January 19, 2026 00:56 Top Prospects: Eduardo Quintero",False,,none,52.17391304347826,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.4833333333333333,0.6666666666666666,0.3916666666666667,0.65,54.17,0.0,,,,1,0.25,0.0,35.2105,1.0,1–2 yr,-0.9944445000000002,61.933334,40.0,49.6466501,30.0,0.5799999999999998,Mixed,38.227659345000006,sa3017936,playerId
Brock Selvidge,NYY,AA,21.9055555,4.341119794492075,0.18888889,0.12222222,82.2,0.493775933,4.681451419378085,0.06666667,sa3017950,SP,,21,40 / 40,55 / 60,,45 / 50,35 / 55,40,FA,True,10.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/yankees/brock-selvidge-691795,https://www.mlb.com/milb/prospects/2025/yankees/,yankees,2025.0,"{""Fastball"": 50, ""Slider"": 55, ""Cutter"": 50, ""Changeup"": 45, ""Control"": 45, ""Overall"": 45}","After his stuff and strikes regressed during his Arizona high school senior season in 2021, Selvidge salvaged his prospect stock with a strong performance on the mound and in interviews at the inaugural MLB Draft Combine that June. Signed for a well-over-slot $1.5 million, he spent his first two years as a pro in Rookie ball before pitching well at two Class A levels in 2023. He starred at another new event in 2024, pitching four shutout innings with eight strikeouts against the Blue Jays in a Spring Breakout game, but rarely looked that sharp at Double-A before his season ended in July with biceps inflammation. The Yankees had Selvidge lean heavily on his best pitch last season, when he threw his sweeping low-80s slider nearly half the time, and he'll also mix in an upper-80s cutter as well. That usage and his biceps injury may have contributed to the loss of a tick or two of fastball velocity, as he operated at 91-94 and peaked at 96, and his heater straightens out and gets hit when he doesn't locate it up in the zone. His mid-80s changeup has impressive fade but won't be a reliable option until he can land it for strikes consistently. While Selvidge's walk rate jumped from 7 percent in his first three pro seasons to 11 percent in 2024, he has the athleticism and clean delivery to have at least average control and command. He earns praise for his mound presence and has a higher floor than most of New York's starting pitching prospects. He's a good bet to become a No. 4 or 5 starter, and his slider alone would make him a useful lefty reliever. Last Prospect 9 Henry Lalane Next Prospect 11 Brendan Beck Yankees Prospect Headlines Yankees acquire righty Chivilli from Rockies for first-base prospect Rumfield January 28, 2026 Slick-fielding Lombard headlines 4 Yankees among Top 100 Prospects January 23, 2026 With Bellinger back, are the Yankees done making moves? January 23, 2026 Yankees open int'l signing period by snagging 2 shortstops, 3 catchers (sources) January 15, 2026 Here are 5 Yankees pitching prospects we could see in the Bronx in '26 January 10, 2026 Yanks prospect Jones hopes to bring his power bat to Bronx outfield December 22, 2025 These prospects have the best tools in the Yankees' farm system December 20, 2025 Why Yankees made Winquest their first Rule 5 pick since 2011 December 18, 2025 More Prospects News Yankees Prospect Highlights 05:01 Elmer Rodríguez on Rookie Program, preparation January 22, 2026 00:48 Top Prospects: Elmer Rodríguez, RH",True,10,fuzzy,100.0,,False,1/19/2026,https://pitcherlist.com/2026-new-york-yankees-top-dynasty-prospects/,2026-01-30,10.0,,False,1/19/2026,https://pitcherlist.com/2026-new-york-yankees-top-dynasty-prospects/,2026-01-30,True,10,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/new-york-yankees-top-50-prospects-2026/,,10.0,2026-01-25,https://www.prospects1500.com/top-50-lists/new-york-yankees-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.31666666666666665,0.09166666666666666,0.4,0.11666666666666667,23.93,25.0,50.0,79.54545454545455,,3,0.75,43.662587412587406,30.83640559440559,1.0,1–2 yr,-1.0944445000000016,63.13333400000002,70.0,31.882421778321678,20.0,0.5799999999999998,Mixed,37.97375660024476,sa3017950,playerId
Drew Gray,CHC,A+,21.2083333,5.35032647358647,0.3255814,0.18604651,9.1,0.25,4.821430213597916,0.13953489000000002,sa3017964,SIRP,,41,40 / 55,,45 / 60,30 / 45,30 / 40,35+,FA,True,27.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/cubs/drew-gray-695645,https://www.mlb.com/milb/prospects/2025/cubs/,cubs,2025.0,"{""Fastball"": 55, ""Curveball"": 55, ""Slider"": 55, ""Changeup"": 45, ""Control"": 35, ""Overall"": 40}","Gray rated as Illinois' top prep prospect until he transferred to IMG Academy (Bradenton, Fla.) for his senior year in 2021, during which control issues and rumors of arm problems plagued him. Signed for an over-slot $900,000 as a third-rounder, he blew out his elbow the following February and required Tommy John surgery that sidelined him until mid-2023. He showcases an interesting arsenal but couldn't harness it last season in High-A, where he limited opponents to a .196 average and logged a 27.6 percent strikeout rate -- but also a 20.8 percent walk rate. While Gray's stuff was down about two mph across the board last year, he still missed bats when he was near the plate. Batters couldn't solve his fastball while it parked at 90-93 mph and topped out at 96 because it features quality carry and the extension in his delivery provides plenty of deception. The sweeping action on his upper-70s slider and mid-70s curveball made them difficult to barrel, though his fading low-80s changeup remains a work in progress. Gray also drew scouting interest as an outfielder in high school, is one of the best athletes in the system and throws without much effort. Yet he struggles to keep all the moving parts of his delivery in sync and when he misses the strike zone, he often does so by such a large margin that hitters aren't tempted to chase. He has the ingredients for mid-rotation starter ceiling, but will be ticketed for the bullpen if he can't improve his control. Last Prospect 26 Nazier Mulé Next Prospect 28 Ty Southisene Cubs Prospect Headlines Top prospect Ballesteros ready for bigger role this season January 24, 2026 Wiggins following Horton's lead with rise on Top 100 Prospects list January 23, 2026 Cubs add 3 shortstops to open international signing period January 15, 2026 New teammates Alex Bregman, Dansby Swanson linked since prospect days January 13, 2026 Cubs get Cabrera from Marlins for No. 1 prospect Caissie, 2 others January 7, 2026 No. 2 prospect Ballesteros poised to step up for Cubs in '26 December 22, 2025 What position will Ballesteros play long term? December 18, 2025 Who will the Cubs take with their first pick in the '26 Draft? December 11, 2025 More Prospects News Cubs Prospect Highlights 05:03 Moisés Ballesteros on the Cubs, family, 2026 goals January 20, 2026 00:39 Top Prospects: Jonathon Long, 1B, Cubs January 12, 2026 00:55 Top Prospects: Moisés Ballesteros, C, Cubs January 12, 2026 00:42 Top Prospects: Jaxon Wiggins, RHP, Cubs January 9, 2",False,,none,45.45454545454545,,False,,,,,,,,,,True,41,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/chicago-cubs-top-50-prospects-2026/,,41.0,2026-01-25,https://www.prospects1500.com/top-50-lists/chicago-cubs-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.12903225806451613,0.8870967741935484,0.16129032258064513,0.6129032258064516,42.75,10.344827586206895,,0.0,,2,0.5,5.495689655172412,29.710991379310347,0.22749999999999998,2–4 yr,-0.2916667000000004,53.500000400000005,35.6875,40.4507974737931,44.3125,0.5122749999999999,Mixed,29.393483943206896,sa3017964,playerId
